# 1 Minute Academy topics catalog
# Generated: 2026-01-01T00:00:01.000Z
# Site: http://localhost:5173
# Format: TSV
id	title	description	url	subject	subcategory	is_free	updatedAt
home-diy--history-of-furniture--t-shaker-furniture-s-radical-simplicity	Shaker Furniture's Radical Simplicity	A quick, practical guide to Shaker Furniture's Radical Simplicity.	http://localhost:5173/topic/home-diy--history-of-furniture--t-shaker-furniture-s-radical-simplicity	Home & DIY	History of Furniture	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-the-allen-key-changed-assembly-forever	The Allen Key Changed Assembly Forever	A 60-second lesson on The Allen Key Changed Assembly Forever.	http://localhost:5173/topic/home-diy--history-of-furniture--t-the-allen-key-changed-assembly-forever	Home & DIY	History of Furniture	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-the-chest-was-the-first-furniture	The Chest Was the First Furniture	A tiny lesson with a big payoff: The Chest Was the First Furniture.	http://localhost:5173/topic/home-diy--history-of-furniture--t-the-chest-was-the-first-furniture	Home & DIY	History of Furniture	free	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-the-eames-lounge-chair-story	The Eames Lounge Chair Story	A 1-minute de-risking session on The Eames Lounge Chair Story.	http://localhost:5173/topic/home-diy--history-of-furniture--t-the-eames-lounge-chair-story	Home & DIY	History of Furniture	free	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-the-egg-chair-s-organic-shell	The Egg Chair's Organic Shell	A micro-lesson that makes The Egg Chair's Organic Shell usable.	http://localhost:5173/topic/home-diy--history-of-furniture--t-the-egg-chair-s-organic-shell	Home & DIY	History of Furniture	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-the-klismos-chair-s-timeless-curves	The Klismos Chair's Timeless Curves	A micro-lesson that makes The Klismos Chair's Timeless Curves usable.	http://localhost:5173/topic/home-diy--history-of-furniture--t-the-klismos-chair-s-timeless-curves	Home & DIY	History of Furniture	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-the-panton-chair-defied-physics	The Panton Chair Defied Physics	A 60-second lesson on The Panton Chair Defied Physics.	http://localhost:5173/topic/home-diy--history-of-furniture--t-the-panton-chair-defied-physics	Home & DIY	History of Furniture	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-the-rocking-chair-s-american-story	The Rocking Chair's American Story	A short lesson to help you apply The Rocking Chair's American Story.	http://localhost:5173/topic/home-diy--history-of-furniture--t-the-rocking-chair-s-american-story	Home & DIY	History of Furniture	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-the-spring-mattress-revolution	The Spring Mattress Revolution	A fast breakdown of The Spring Mattress Revolution for builders.	http://localhost:5173/topic/home-diy--history-of-furniture--t-the-spring-mattress-revolution	Home & DIY	History of Furniture	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-the-windsor-chair-s-secret-strength	The Windsor Chair's Secret Strength	A tiny lesson with a big payoff: The Windsor Chair's Secret Strength.	http://localhost:5173/topic/home-diy--history-of-furniture--t-the-windsor-chair-s-secret-strength	Home & DIY	History of Furniture	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-thonet-s-bentwood-revolution	Thonet's Bentwood Revolution	Learn Thonet's Bentwood Revolution in one minute.	http://localhost:5173/topic/home-diy--history-of-furniture--t-thonet-s-bentwood-revolution	Home & DIY	History of Furniture	free	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-when-chairs-were-thrones	When Chairs Were Thrones	Learn When Chairs Were Thrones in one minute.	http://localhost:5173/topic/home-diy--history-of-furniture--t-when-chairs-were-thrones	Home & DIY	History of Furniture	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-furniture--t-why-furniture-subscription-models-are-rising	Why Furniture Subscription Models Are Rising	A micro-lesson that makes Why Furniture Subscription Models Are Rising usable.	http://localhost:5173/topic/home-diy--history-of-furniture--t-why-furniture-subscription-models-are-rising	Home & DIY	History of Furniture	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-2-3-billion-people-still-lack-safe-sanitation	2.3 Billion People Still Lack Safe Sanitation	A quick, practical guide to 2.3 Billion People Still Lack Safe Sanitation.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-2-3-billion-people-still-lack-safe-sanitation	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-atmospheric-water-generators-pull-water-from-air	Atmospheric Water Generators Pull Water from Air	A 1-minute de-risking session on Atmospheric Water Generators Pull Water from Air.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-atmospheric-water-generators-pull-water-from-air	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-cast-iron-pipes-changed-cities-forever	Cast Iron Pipes Changed Cities Forever	A fast breakdown of Cast Iron Pipes Changed Cities Forever for builders.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-cast-iron-pipes-changed-cities-forever	Home & DIY	History of Plumbing & Sanitation	free	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-cholera-and-the-birth-of-epidemiology	Cholera and the Birth of Epidemiology	A 1-minute de-risking session on Cholera and the Birth of Epidemiology.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-cholera-and-the-birth-of-epidemiology	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-desalination-drinking-the-ocean	Desalination: Drinking the Ocean	A quick win: understand Desalination: Drinking the Ocean.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-desalination-drinking-the-ocean	Home & DIY	History of Plumbing & Sanitation	free	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-egyptian-water-engineering	Egyptian Water Engineering	One-minute skill: Egyptian Water Engineering.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-egyptian-water-engineering	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-greywater-systems-reuse-your-shower-water	Greywater Systems Reuse Your Shower Water	A tiny lesson with a big payoff: Greywater Systems Reuse Your Shower Water.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-greywater-systems-reuse-your-shower-water	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-hot-water-on-demand-was-revolutionary	Hot Water On Demand Was Revolutionary	A fast breakdown of Hot Water On Demand Was Revolutionary for builders.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-hot-water-on-demand-was-revolutionary	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-how-plague-spread-through-bad-plumbing	How Plague Spread Through Bad Plumbing	A micro-lesson that makes How Plague Spread Through Bad Plumbing usable.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-how-plague-spread-through-bad-plumbing	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-japan-s-high-tech-toilet-culture	Japan's High-Tech Toilet Culture	Learn Japan's High-Tech Toilet Culture in one minute.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-japan-s-high-tech-toilet-culture	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-medieval-chamber-pots-and-castle-toilets	Medieval Chamber Pots and Castle Toilets	One-minute skill: Medieval Chamber Pots and Castle Toilets.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-medieval-chamber-pots-and-castle-toilets	Home & DIY	History of Plumbing & Sanitation	free	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-minoan-crete-s-flushing-toilets	Minoan Crete's Flushing Toilets	A quick, practical guide to Minoan Crete's Flushing Toilets.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-minoan-crete-s-flushing-toilets	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-persian-qanats-underground-water-highways	Persian Qanats: Underground Water Highways	A quick, practical guide to Persian Qanats: Underground Water Highways.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-persian-qanats-underground-water-highways	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-pvc-pipes-replaced-everything	PVC Pipes Replaced Everything	A short lesson to help you apply PVC Pipes Replaced Everything.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-pvc-pipes-replaced-everything	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-roman-aqueducts-engineering-at-scale	Roman Aqueducts: Engineering at Scale	A quick, practical guide to Roman Aqueducts: Engineering at Scale.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-roman-aqueducts-engineering-at-scale	Home & DIY	History of Plumbing & Sanitation	free	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-roman-lead-pipes-and-the-poisoning-myth	Roman Lead Pipes and the Poisoning Myth	A 60-second lesson on Roman Lead Pipes and the Poisoning Myth.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-roman-lead-pipes-and-the-poisoning-myth	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-roman-public-bathhouses	Roman Public Bathhouses	A micro-lesson that makes Roman Public Bathhouses usable.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-roman-public-bathhouses	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-roman-public-toilets-were-social-spaces	Roman Public Toilets Were Social Spaces	A 60-second lesson on Roman Public Toilets Were Social Spaces.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-roman-public-toilets-were-social-spaces	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-sir-john-harington-s-first-flush-toilet	Sir John Harington's First Flush Toilet	A fast breakdown of Sir John Harington's First Flush Toilet for builders.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-sir-john-harington-s-first-flush-toilet	Home & DIY	History of Plumbing & Sanitation	free	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-smart-water-meters-track-every-drop	Smart Water Meters Track Every Drop	A 60-second lesson on Smart Water Meters Track Every Drop.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-smart-water-meters-track-every-drop	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-the-cloaca-maxima-rome-s-great-sewer	The Cloaca Maxima: Rome's Great Sewer	A micro-lesson that makes The Cloaca Maxima: Rome's Great Sewer usable.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-the-cloaca-maxima-rome-s-great-sewer	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-the-dual-flush-toilet-s-australian-origin	The Dual-Flush Toilet's Australian Origin	A fast breakdown of The Dual-Flush Toilet's Australian Origin for builders.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-the-dual-flush-toilet-s-australian-origin	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-the-great-stink-of-london	The Great Stink of London	A quick, practical guide to The Great Stink of London.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-the-great-stink-of-london	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-the-indus-valley-had-toilets-in-2500-bc	The Indus Valley Had Toilets in 2500 BC	A quick, practical guide to The Indus Valley Had Toilets in 2500 BC.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-the-indus-valley-had-toilets-in-2500-bc	Home & DIY	History of Plumbing & Sanitation	free	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-the-s-trap-that-stopped-the-stench	The S-Trap That Stopped the Stench	Learn The S-Trap That Stopped the Stench in one minute.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-the-s-trap-that-stopped-the-stench	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-the-well-that-built-civilization	The Well That Built Civilization	One-minute skill: The Well That Built Civilization.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-the-well-that-built-civilization	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-thomas-crapper-didn-t-invent-the-toilet	Thomas Crapper Didn't Invent the Toilet	A 1-minute de-risking session on Thomas Crapper Didn't Invent the Toilet.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-thomas-crapper-didn-t-invent-the-toilet	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-toilet-to-tap-recycling-wastewater	Toilet-to-Tap: Recycling Wastewater	A 60-second lesson on Toilet-to-Tap: Recycling Wastewater.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-toilet-to-tap-recycling-wastewater	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-water-chlorination-saved-millions	Water Chlorination Saved Millions	A 1-minute de-risking session on Water Chlorination Saved Millions.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-water-chlorination-saved-millions	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--history-of-plumbing--t-why-medieval-streets-were-open-sewers	Why Medieval Streets Were Open Sewers	A 60-second lesson on Why Medieval Streets Were Open Sewers.	http://localhost:5173/topic/home-diy--history-of-plumbing--t-why-medieval-streets-were-open-sewers	Home & DIY	History of Plumbing & Sanitation	pro	2026-01-01T00:00:01.000Z
home-diy--home-safety--t-aluminum-wiring-s-hidden-danger	Aluminum Wiring's Hidden Danger	A tiny lesson with a big payoff: Aluminum Wiring's Hidden Danger.	http://localhost:5173/topic/home-diy--home-safety--t-aluminum-wiring-s-hidden-danger	Home & DIY	Home Safety & Hazards	pro	2026-01-01T00:00:01.000Z
home-diy--home-safety--t-arc-faults-fires-from-bad-wiring	Arc Faults: Fires from Bad Wiring	A fast breakdown of Arc Faults: Fires from Bad Wiring for builders.	http://localhost:5173/topic/home-diy--home-safety--t-arc-faults-fires-from-bad-wiring	Home & DIY	Home Safety & Hazards	pro	2026-01-01T00:00:01.000Z
home-diy--home-safety--t-carbon-monoxide-the-silent-killer	Carbon Monoxide: The Silent Killer	A short lesson to help you apply Carbon Monoxide: The Silent Killer.	http://localhost:5173/topic/home-diy--home-safety--t-carbon-monoxide-the-silent-killer	Home & DIY	Home Safety & Hazards	free	2026-01-01T00:00:01.000Z
